dataset,rec_id,subject,chan,split,n_tokens,path
cap,nfle15,nfle15,C4-P4,train,318300,/data/gen/tokens/cap/nfle15__C4-P4.npy
cap,nfle15,nfle15,F8-T4,train,318300,/data/gen/tokens/cap/nfle15__F8-T4.npy
cap,nfle15,nfle15,FP1-F3,train,318300,/data/gen/tokens/cap/nfle15__FP1-F3.npy
cap,nfle15,nfle15,F3-C3,train,318300,/data/gen/tokens/cap/nfle15__F3-C3.npy
cap,nfle16,nfle16,Fp2-F4,train,306900,/data/gen/tokens/cap/nfle16__Fp2-F4.npy
cap,nfle16,nfle16,F4-C4,train,306900,/data/gen/tokens/cap/nfle16__F4-C4.npy
cap,nfle16,nfle16,C4-P4,train,306900,/data/gen/tokens/cap/nfle16__C4-P4.npy
cap,nfle16,nfle16,F8-T4,train,306900,/data/gen/tokens/cap/nfle16__F8-T4.npy
cap,nfle16,nfle16,FP1-F3,train,306900,/data/gen/tokens/cap/nfle16__FP1-F3.npy
cap,nfle16,nfle16,F3-C3,train,306900,/data/gen/tokens/cap/nfle16__F3-C3.npy
cap,nfle10,nfle10,FP2-F4,train,294600,/data/gen/tokens/cap/nfle10__FP2-F4.npy
cap,nfle10,nfle10,F4-C4,train,294600,/data/gen/tokens/cap/nfle10__F4-C4.npy
cap,nfle10,nfle10,C4-P4,train,294600,/data/gen/tokens/cap/nfle10__C4-P4.npy
cap,nfle10,nfle10,F8-T4,train,294600,/data/gen/tokens/cap/nfle10__F8-T4.npy
cap,nfle10,nfle10,FP1-F3,train,294600,/data/gen/tokens/cap/nfle10__FP1-F3.npy
cap,nfle10,nfle10,F3-C3,train,294600,/data/gen/tokens/cap/nfle10__F3-C3.npy
cap,nfle18,nfle18,Fp2-F4,train,341700,/data/gen/tokens/cap/nfle18__Fp2-F4.npy
cap,nfle18,nfle18,F4-C4,train,341700,/data/gen/tokens/cap/nfle18__F4-C4.npy
cap,nfle18,nfle18,C4-P4,train,341700,/data/gen/tokens/cap/nfle18__C4-P4.npy
cap,nfle18,nfle18,F8-T4,train,341700,/data/gen/tokens/cap/nfle18__F8-T4.npy
cap,nfle18,nfle18,FP1-F3,train,341700,/data/gen/tokens/cap/nfle18__FP1-F3.npy
cap,nfle18,nfle18,F3-C3,train,341700,/data/gen/tokens/cap/nfle18__F3-C3.npy
cap,nfle17,nfle17,Fp2-F4,train,267300,/data/gen/tokens/cap/nfle17__Fp2-F4.npy
cap,nfle17,nfle17,F4-C4,train,267300,/data/gen/tokens/cap/nfle17__F4-C4.npy
cap,nfle17,nfle17,C4-P4,train,267300,/data/gen/tokens/cap/nfle17__C4-P4.npy
cap,nfle17,nfle17,F8-T4,train,267300,/data/gen/tokens/cap/nfle17__F8-T4.npy
cap,nfle17,nfle17,FP1-F3,train,267300,/data/gen/tokens/cap/nfle17__FP1-F3.npy
cap,nfle17,nfle17,F3-C3,train,267300,/data/gen/tokens/cap/nfle17__F3-C3.npy
cap,nfle19,nfle19,FP2-F4,train,272400,/data/gen/tokens/cap/nfle19__FP2-F4.npy
cap,nfle19,nfle19,F4-C4,train,272400,/data/gen/tokens/cap/nfle19__F4-C4.npy
cap,nfle19,nfle19,C4-P4,train,272400,/data/gen/tokens/cap/nfle19__C4-P4.npy
cap,nfle19,nfle19,F8-T4,train,272400,/data/gen/tokens/cap/nfle19__F8-T4.npy
cap,nfle19,nfle19,FP1-F3,train,272400,/data/gen/tokens/cap/nfle19__FP1-F3.npy
cap,nfle19,nfle19,F3-C3,train,272400,/data/gen/tokens/cap/nfle19__F3-C3.npy
cap,nfle2,nfle2,Fp2-F4,train,314100,/data/gen/tokens/cap/nfle2__Fp2-F4.npy
cap,nfle2,nfle2,F4-C4,train,314100,/data/gen/tokens/cap/nfle2__F4-C4.npy
cap,nfle2,nfle2,C4-P4,train,314100,/data/gen/tokens/cap/nfle2__C4-P4.npy
cap,nfle2,nfle2,F8-T4,train,314100,/data/gen/tokens/cap/nfle2__F8-T4.npy
cap,nfle2,nfle2,FP1-F3,train,314100,/data/gen/tokens/cap/nfle2__FP1-F3.npy
cap,nfle2,nfle2,F3-C3,train,314100,/data/gen/tokens/cap/nfle2__F3-C3.npy
cap,nfle21,nfle21,Fp2-F4,train,346500,/data/gen/tokens/cap/nfle21__Fp2-F4.npy
cap,nfle21,nfle21,F4-C4,train,346500,/data/gen/tokens/cap/nfle21__F4-C4.npy
cap,nfle21,nfle21,C4-P4,train,346500,/data/gen/tokens/cap/nfle21__C4-P4.npy
cap,nfle21,nfle21,F8-T4,train,346500,/data/gen/tokens/cap/nfle21__F8-T4.npy
cap,nfle21,nfle21,FP1-F3,train,346500,/data/gen/tokens/cap/nfle21__FP1-F3.npy
cap,nfle21,nfle21,F3-C3,train,346500,/data/gen/tokens/cap/nfle21__F3-C3.npy
cap,nfle24,nfle24,Fp2-F4,train,303900,/data/gen/tokens/cap/nfle24__Fp2-F4.npy
cap,nfle24,nfle24,F4-C4,train,303900,/data/gen/tokens/cap/nfle24__F4-C4.npy
cap,nfle24,nfle24,C4-P4,train,303900,/data/gen/tokens/cap/nfle24__C4-P4.npy
cap,nfle24,nfle24,F8-T4,train,303900,/data/gen/tokens/cap/nfle24__F8-T4.npy
cap,nfle24,nfle24,FP1-F3,train,303900,/data/gen/tokens/cap/nfle24__FP1-F3.npy
cap,nfle24,nfle24,F3-C3,train,303900,/data/gen/tokens/cap/nfle24__F3-C3.npy
cap,nfle22,nfle22,Fp2-F4,train,334200,/data/gen/tokens/cap/nfle22__Fp2-F4.npy
cap,nfle22,nfle22,F4-C4,train,334200,/data/gen/tokens/cap/nfle22__F4-C4.npy
cap,nfle22,nfle22,C4-P4,train,334200,/data/gen/tokens/cap/nfle22__C4-P4.npy
cap,nfle22,nfle22,F8-T4,train,334200,/data/gen/tokens/cap/nfle22__F8-T4.npy
cap,nfle22,nfle22,FP1-F3,train,334200,/data/gen/tokens/cap/nfle22__FP1-F3.npy
cap,nfle22,nfle22,F3-C3,train,334200,/data/gen/tokens/cap/nfle22__F3-C3.npy
cap,nfle23,nfle23,FP2-F4,train,314400,/data/gen/tokens/cap/nfle23__FP2-F4.npy
cap,nfle23,nfle23,F4-C4,train,314400,/data/gen/tokens/cap/nfle23__F4-C4.npy
cap,nfle23,nfle23,C4-P4,train,314400,/data/gen/tokens/cap/nfle23__C4-P4.npy
cap,nfle23,nfle23,F8-T4,train,314400,/data/gen/tokens/cap/nfle23__F8-T4.npy
cap,nfle23,nfle23,FP1-F3,train,314400,/data/gen/tokens/cap/nfle23__FP1-F3.npy
cap,nfle23,nfle23,F3-C3,train,314400,/data/gen/tokens/cap/nfle23__F3-C3.npy
cap,nfle20,nfle20,FP2-F4,heldout,288000,/data/gen/tokens/cap/nfle20__FP2-F4.npy
cap,nfle20,nfle20,F4-C4,heldout,288000,/data/gen/tokens/cap/nfle20__F4-C4.npy
cap,nfle20,nfle20,C4-P4,heldout,288000,/data/gen/tokens/cap/nfle20__C4-P4.npy
cap,nfle20,nfle20,F8-T4,heldout,288000,/data/gen/tokens/cap/nfle20__F8-T4.npy
cap,nfle20,nfle20,FP1-F3,heldout,288000,/data/gen/tokens/cap/nfle20__FP1-F3.npy
cap,nfle20,nfle20,F3-C3,heldout,288000,/data/gen/tokens/cap/nfle20__F3-C3.npy
cap,nfle27,nfle27,Fp2-F4,train,312000,/data/gen/tokens/cap/nfle27__Fp2-F4.npy
cap,nfle27,nfle27,F4-C4,train,312000,/data/gen/tokens/cap/nfle27__F4-C4.npy
cap,nfle27,nfle27,C4-P4,train,312000,/data/gen/tokens/cap/nfle27__C4-P4.npy
cap,nfle27,nfle27,F8-T4,train,312000,/data/gen/tokens/cap/nfle27__F8-T4.npy
cap,nfle27,nfle27,FP1-F3,train,312000,/data/gen/tokens/cap/nfle27__FP1-F3.npy
cap,nfle27,nfle27,F3-C3,train,312000,/data/gen/tokens/cap/nfle27__F3-C3.npy
cap,nfle25,nfle25,C3,train,313200,/data/gen/tokens/cap/nfle25__C3.npy
cap,nfle25,nfle25,C4,train,313200,/data/gen/tokens/cap/nfle25__C4.npy
cap,nfle25,nfle25,O1,train,313200,/data/gen/tokens/cap/nfle25__O1.npy
cap,nfle25,nfle25,O2,train,313200,/data/gen/tokens/cap/nfle25__O2.npy
cap,nfle25,nfle25,A1,train,313200,/data/gen/tokens/cap/nfle25__A1.npy
cap,nfle25,nfle25,A2,train,313200,/data/gen/tokens/cap/nfle25__A2.npy
cap,nfle28,nfle28,Fp2-F4,train,331500,/data/gen/tokens/cap/nfle28__Fp2-F4.npy
cap,nfle28,nfle28,F4-C4,train,331500,/data/gen/tokens/cap/nfle28__F4-C4.npy
cap,nfle28,nfle28,C4-P4,train,331500,/data/gen/tokens/cap/nfle28__C4-P4.npy
cap,nfle28,nfle28,F8-T4,train,331500,/data/gen/tokens/cap/nfle28__F8-T4.npy
cap,nfle28,nfle28,FP1-F3,train,331500,/data/gen/tokens/cap/nfle28__FP1-F3.npy
cap,nfle28,nfle28,F3-C3,train,331500,/data/gen/tokens/cap/nfle28__F3-C3.npy
cap,nfle29,nfle29,Fp2-F4,train,305400,/data/gen/tokens/cap/nfle29__Fp2-F4.npy
cap,nfle29,nfle29,F4-C4,train,305400,/data/gen/tokens/cap/nfle29__F4-C4.npy
cap,nfle29,nfle29,C4-P4,train,305400,/data/gen/tokens/cap/nfle29__C4-P4.npy
cap,nfle29,nfle29,F8-T4,train,305400,/data/gen/tokens/cap/nfle29__F8-T4.npy
cap,nfle29,nfle29,FP1-F3,train,305400,/data/gen/tokens/cap/nfle29__FP1-F3.npy
cap,nfle29,nfle29,F3-C3,train,305400,/data/gen/tokens/cap/nfle29__F3-C3.npy
cap,nfle26,nfle26,FP2-F4,train,292800,/data/gen/tokens/cap/nfle26__FP2-F4.npy
cap,nfle26,nfle26,F4-C4,train,292800,/data/gen/tokens/cap/nfle26__F4-C4.npy
cap,nfle26,nfle26,C4-P4,train,292800,/data/gen/tokens/cap/nfle26__C4-P4.npy
cap,nfle26,nfle26,F8-T4,train,292800,/data/gen/tokens/cap/nfle26__F8-T4.npy
cap,nfle26,nfle26,FP1-F3,train,292800,/data/gen/tokens/cap/nfle26__FP1-F3.npy
cap,nfle26,nfle26,F3-C3,train,292800,/data/gen/tokens/cap/nfle26__F3-C3.npy
cap,nfle3,nfle3,Fp2-F4,train,334500,/data/gen/tokens/cap/nfle3__Fp2-F4.npy
cap,nfle3,nfle3,F4-C4,train,334500,/data/gen/tokens/cap/nfle3__F4-C4.npy
cap,nfle3,nfle3,C4-P4,train,334500,/data/gen/tokens/cap/nfle3__C4-P4.npy
cap,nfle3,nfle3,F8-T4,train,334500,/data/gen/tokens/cap/nfle3__F8-T4.npy
cap,nfle3,nfle3,FP1-F3,train,334500,/data/gen/tokens/cap/nfle3__FP1-F3.npy
cap,nfle3,nfle3,F3-C3,train,334500,/data/gen/tokens/cap/nfle3__F3-C3.npy
cap,nfle30,nfle30,Fp2-F4,train,343200,/data/gen/tokens/cap/nfle30__Fp2-F4.npy
cap,nfle30,nfle30,F4-C4,train,343200,/data/gen/tokens/cap/nfle30__F4-C4.npy
cap,nfle30,nfle30,C4-P4,train,343200,/data/gen/tokens/cap/nfle30__C4-P4.npy
cap,nfle30,nfle30,F8-T4,train,343200,/data/gen/tokens/cap/nfle30__F8-T4.npy
cap,nfle30,nfle30,FP1-F3,train,343200,/data/gen/tokens/cap/nfle30__FP1-F3.npy
cap,nfle30,nfle30,F3-C3,train,343200,/data/gen/tokens/cap/nfle30__F3-C3.npy
cap,nfle32,nfle32,Fp2-F4,train,326700,/data/gen/tokens/cap/nfle32__Fp2-F4.npy
cap,nfle32,nfle32,F4-C4,train,326700,/data/gen/tokens/cap/nfle32__F4-C4.npy
cap,nfle32,nfle32,C4-P4,train,326700,/data/gen/tokens/cap/nfle32__C4-P4.npy
cap,nfle32,nfle32,F8-T4,train,326700,/data/gen/tokens/cap/nfle32__F8-T4.npy
cap,nfle32,nfle32,FP1-F3,train,326700,/data/gen/tokens/cap/nfle32__FP1-F3.npy
cap,nfle32,nfle32,F3-C3,train,326700,/data/gen/tokens/cap/nfle32__F3-C3.npy
cap,nfle35,nfle35,Fp2-F4,train,301500,/data/gen/tokens/cap/nfle35__Fp2-F4.npy
cap,nfle35,nfle35,F4-C4,train,301500,/data/gen/tokens/cap/nfle35__F4-C4.npy
cap,nfle35,nfle35,C4-P4,train,301500,/data/gen/tokens/cap/nfle35__C4-P4.npy
cap,nfle35,nfle35,F8-T4,train,301500,/data/gen/tokens/cap/nfle35__F8-T4.npy
cap,nfle35,nfle35,FP1-F3,train,301500,/data/gen/tokens/cap/nfle35__FP1-F3.npy
cap,nfle35,nfle35,F3-C3,train,301500,/data/gen/tokens/cap/nfle35__F3-C3.npy
cap,nfle34,nfle34,Fp2-F4,train,307500,/data/gen/tokens/cap/nfle34__Fp2-F4.npy
cap,nfle34,nfle34,F4-C4,train,307500,/data/gen/tokens/cap/nfle34__F4-C4.npy
cap,nfle34,nfle34,C4-P4,train,307500,/data/gen/tokens/cap/nfle34__C4-P4.npy
cap,nfle34,nfle34,F8-T4,train,307500,/data/gen/tokens/cap/nfle34__F8-T4.npy
cap,nfle34,nfle34,FP1-F3,train,307500,/data/gen/tokens/cap/nfle34__FP1-F3.npy
cap,nfle34,nfle34,F3-C3,train,307500,/data/gen/tokens/cap/nfle34__F3-C3.npy
cap,nfle33,nfle33,C3,train,310500,/data/gen/tokens/cap/nfle33__C3.npy
cap,nfle33,nfle33,C4,train,310500,/data/gen/tokens/cap/nfle33__C4.npy
cap,nfle33,nfle33,A1,train,310500,/data/gen/tokens/cap/nfle33__A1.npy
cap,nfle33,nfle33,A2,train,310500,/data/gen/tokens/cap/nfle33__A2.npy
cap,nfle33,nfle33,O1,train,310500,/data/gen/tokens/cap/nfle33__O1.npy
cap,nfle33,nfle33,O2,train,310500,/data/gen/tokens/cap/nfle33__O2.npy
cap,nfle36,nfle36,Fp2-F4,train,332400,/data/gen/tokens/cap/nfle36__Fp2-F4.npy
cap,nfle36,nfle36,F4-C4,train,332400,/data/gen/tokens/cap/nfle36__F4-C4.npy
cap,nfle36,nfle36,C4-P4,train,332400,/data/gen/tokens/cap/nfle36__C4-P4.npy
cap,nfle36,nfle36,F8-T4,train,332400,/data/gen/tokens/cap/nfle36__F8-T4.npy
cap,nfle36,nfle36,FP1-F3,train,332400,/data/gen/tokens/cap/nfle36__FP1-F3.npy
cap,nfle36,nfle36,F3-C3,train,332400,/data/gen/tokens/cap/nfle36__F3-C3.npy
cap,nfle37,nfle37,Fp2-F4,train,302100,/data/gen/tokens/cap/nfle37__Fp2-F4.npy
cap,nfle37,nfle37,F4-C4,train,302100,/data/gen/tokens/cap/nfle37__F4-C4.npy
cap,nfle37,nfle37,C4-P4,train,302100,/data/gen/tokens/cap/nfle37__C4-P4.npy
cap,nfle37,nfle37,F8-T4,train,302100,/data/gen/tokens/cap/nfle37__F8-T4.npy
cap,nfle37,nfle37,FP1-F3,train,302100,/data/gen/tokens/cap/nfle37__FP1-F3.npy
cap,nfle37,nfle37,F3-C3,train,302100,/data/gen/tokens/cap/nfle37__F3-C3.npy
cap,nfle38,nfle38,Fp2-F4,train,338400,/data/gen/tokens/cap/nfle38__Fp2-F4.npy
cap,nfle38,nfle38,F4-C4,train,338400,/data/gen/tokens/cap/nfle38__F4-C4.npy
cap,nfle38,nfle38,C4-P4,train,338400,/data/gen/tokens/cap/nfle38__C4-P4.npy
cap,nfle38,nfle38,F8-T4,train,338400,/data/gen/tokens/cap/nfle38__F8-T4.npy
cap,nfle38,nfle38,FP1-F3,train,338400,/data/gen/tokens/cap/nfle38__FP1-F3.npy
cap,nfle38,nfle38,F3-C3,train,338400,/data/gen/tokens/cap/nfle38__F3-C3.npy
cap,nfle39,nfle39,Fp2-F4,train,301500,/data/gen/tokens/cap/nfle39__Fp2-F4.npy
cap,nfle39,nfle39,F4-C4,train,301500,/data/gen/tokens/cap/nfle39__F4-C4.npy
cap,nfle39,nfle39,C4-P4,train,301500,/data/gen/tokens/cap/nfle39__C4-P4.npy
cap,nfle39,nfle39,F8-T4,train,301500,/data/gen/tokens/cap/nfle39__F8-T4.npy
cap,nfle39,nfle39,FP1-F3,train,301500,/data/gen/tokens/cap/nfle39__FP1-F3.npy
cap,nfle39,nfle39,F3-C3,train,301500,/data/gen/tokens/cap/nfle39__F3-C3.npy
cap,nfle4,nfle4,Fp2-F4,heldout,346800,/data/gen/tokens/cap/nfle4__Fp2-F4.npy
cap,nfle4,nfle4,F4-C4,heldout,346800,/data/gen/tokens/cap/nfle4__F4-C4.npy
cap,nfle4,nfle4,C4-P4,heldout,346800,/data/gen/tokens/cap/nfle4__C4-P4.npy
cap,nfle4,nfle4,F8-T4,heldout,346800,/data/gen/tokens/cap/nfle4__F8-T4.npy
cap,nfle4,nfle4,FP1-F3,heldout,346800,/data/gen/tokens/cap/nfle4__FP1-F3.npy
cap,nfle4,nfle4,F3-C3,heldout,346800,/data/gen/tokens/cap/nfle4__F3-C3.npy
cap,nfle40,nfle40,Fp2-F4,train,329400,/data/gen/tokens/cap/nfle40__Fp2-F4.npy
cap,nfle40,nfle40,F4-C4,train,329400,/data/gen/tokens/cap/nfle40__F4-C4.npy
cap,nfle40,nfle40,C4-P4,train,329400,/data/gen/tokens/cap/nfle40__C4-P4.npy
cap,nfle40,nfle40,F8-T4,train,329400,/data/gen/tokens/cap/nfle40__F8-T4.npy
cap,nfle40,nfle40,FP1-F3,train,329400,/data/gen/tokens/cap/nfle40__FP1-F3.npy
cap,nfle40,nfle40,F3-C3,train,329400,/data/gen/tokens/cap/nfle40__F3-C3.npy
cap,nfle8,nfle8,Fp2-F4,train,287400,/data/gen/tokens/cap/nfle8__Fp2-F4.npy
cap,nfle8,nfle8,F4-C4,train,287400,/data/gen/tokens/cap/nfle8__F4-C4.npy
cap,nfle8,nfle8,C4-P4,train,287400,/data/gen/tokens/cap/nfle8__C4-P4.npy
cap,nfle8,nfle8,F8-T4,train,287400,/data/gen/tokens/cap/nfle8__F8-T4.npy
cap,nfle8,nfle8,FP1-F3,train,287400,/data/gen/tokens/cap/nfle8__FP1-F3.npy
cap,nfle8,nfle8,F3-C3,train,287400,/data/gen/tokens/cap/nfle8__F3-C3.npy
cap,nfle5,nfle5,Fp2-F4,train,331500,/data/gen/tokens/cap/nfle5__Fp2-F4.npy
cap,nfle5,nfle5,F4-C4,train,331500,/data/gen/tokens/cap/nfle5__F4-C4.npy
cap,nfle5,nfle5,C4-P4,train,331500,/data/gen/tokens/cap/nfle5__C4-P4.npy
cap,nfle5,nfle5,F8-T4,train,331500,/data/gen/tokens/cap/nfle5__F8-T4.npy
cap,nfle5,nfle5,FP1-F3,train,331500,/data/gen/tokens/cap/nfle5__FP1-F3.npy
cap,nfle5,nfle5,F3-C3,train,331500,/data/gen/tokens/cap/nfle5__F3-C3.npy
cap,plm1,plm1,Fp2-F4,train,394800,/data/gen/tokens/cap/plm1__Fp2-F4.npy
cap,plm1,plm1,F4-C4,train,394800,/data/gen/tokens/cap/plm1__F4-C4.npy
cap,plm1,plm1,C4-P4,train,394800,/data/gen/tokens/cap/plm1__C4-P4.npy
cap,plm1,plm1,FP1-F3,train,394800,/data/gen/tokens/cap/plm1__FP1-F3.npy
cap,plm1,plm1,F3-C3,train,394800,/data/gen/tokens/cap/plm1__F3-C3.npy
cap,plm1,plm1,C3-P3,train,394800,/data/gen/tokens/cap/plm1__C3-P3.npy
cap,nfle7,nfle7,Fp2-F4,train,341700,/data/gen/tokens/cap/nfle7__Fp2-F4.npy
cap,nfle7,nfle7,F4-C4,train,341700,/data/gen/tokens/cap/nfle7__F4-C4.npy
cap,nfle7,nfle7,C4-P4,train,341700,/data/gen/tokens/cap/nfle7__C4-P4.npy
cap,nfle7,nfle7,F8-T4,train,341700,/data/gen/tokens/cap/nfle7__F8-T4.npy
cap,nfle7,nfle7,FP1-F3,train,341700,/data/gen/tokens/cap/nfle7__FP1-F3.npy
cap,nfle7,nfle7,F3-C3,train,341700,/data/gen/tokens/cap/nfle7__F3-C3.npy
cap,nfle31,nfle31,FP2-F4,heldout,297300,/data/gen/tokens/cap/nfle31__FP2-F4.npy
cap,nfle31,nfle31,F4-C4,heldout,297300,/data/gen/tokens/cap/nfle31__F4-C4.npy
cap,nfle31,nfle31,C4-P4,heldout,297300,/data/gen/tokens/cap/nfle31__C4-P4.npy
cap,nfle31,nfle31,F8-T4,heldout,297300,/data/gen/tokens/cap/nfle31__F8-T4.npy
cap,nfle31,nfle31,FP1-F3,heldout,297300,/data/gen/tokens/cap/nfle31__FP1-F3.npy
cap,nfle31,nfle31,F3-C3,heldout,297300,/data/gen/tokens/cap/nfle31__F3-C3.npy
cap,plm2,plm2,Fp2-F4,train,270900,/data/gen/tokens/cap/plm2__Fp2-F4.npy
cap,plm2,plm2,F4-C4,train,270900,/data/gen/tokens/cap/plm2__F4-C4.npy
cap,plm2,plm2,C4-P4,train,270900,/data/gen/tokens/cap/plm2__C4-P4.npy
cap,plm2,plm2,FP1-F3,train,270900,/data/gen/tokens/cap/plm2__FP1-F3.npy
cap,plm2,plm2,F3-C3,train,270900,/data/gen/tokens/cap/plm2__F3-C3.npy
cap,plm2,plm2,C3-P3,train,270900,/data/gen/tokens/cap/plm2__C3-P3.npy
cap,plm10,plm10,Fp2-F4,train,301200,/data/gen/tokens/cap/plm10__Fp2-F4.npy
cap,plm10,plm10,F4-C4,train,301200,/data/gen/tokens/cap/plm10__F4-C4.npy
cap,plm10,plm10,C4-P4,train,301200,/data/gen/tokens/cap/plm10__C4-P4.npy
cap,plm10,plm10,FP1-F3,train,301200,/data/gen/tokens/cap/plm10__FP1-F3.npy
cap,plm10,plm10,F3-C3,train,301200,/data/gen/tokens/cap/plm10__F3-C3.npy
cap,plm10,plm10,C3-P3,train,301200,/data/gen/tokens/cap/plm10__C3-P3.npy
cap,plm3,plm3,Fp2-F4,train,252000,/data/gen/tokens/cap/plm3__Fp2-F4.npy
cap,plm3,plm3,F4-C4,train,252000,/data/gen/tokens/cap/plm3__F4-C4.npy
cap,plm3,plm3,C4-P4,train,252000,/data/gen/tokens/cap/plm3__C4-P4.npy
cap,plm3,plm3,FP1-F3,train,252000,/data/gen/tokens/cap/plm3__FP1-F3.npy
cap,plm3,plm3,F3-C3,train,252000,/data/gen/tokens/cap/plm3__F3-C3.npy
cap,plm3,plm3,C3-P3,train,252000,/data/gen/tokens/cap/plm3__C3-P3.npy
cap,nfle9,nfle9,Fp2-F4,train,455400,/data/gen/tokens/cap/nfle9__Fp2-F4.npy
cap,nfle9,nfle9,F4-C4,train,455400,/data/gen/tokens/cap/nfle9__F4-C4.npy
cap,nfle9,nfle9,C4-P4,train,455400,/data/gen/tokens/cap/nfle9__C4-P4.npy
cap,nfle9,nfle9,FP1-F3,train,455400,/data/gen/tokens/cap/nfle9__FP1-F3.npy
cap,nfle9,nfle9,F3-C3,train,455400,/data/gen/tokens/cap/nfle9__F3-C3.npy
cap,nfle9,nfle9,C3-P3,train,455400,/data/gen/tokens/cap/nfle9__C3-P3.npy
cap,plm4,plm4,Fp2-F4,train,417900,/data/gen/tokens/cap/plm4__Fp2-F4.npy
cap,plm4,plm4,F4-C4,train,417900,/data/gen/tokens/cap/plm4__F4-C4.npy
cap,plm4,plm4,C4-P4,train,417900,/data/gen/tokens/cap/plm4__C4-P4.npy
cap,plm4,plm4,C4-A1,train,417900,/data/gen/tokens/cap/plm4__C4-A1.npy
cap,plm7,plm7,Fp2-F4,heldout,315600,/data/gen/tokens/cap/plm7__Fp2-F4.npy
cap,plm7,plm7,F4-C4,heldout,315600,/data/gen/tokens/cap/plm7__F4-C4.npy
cap,plm7,plm7,C4-P4,heldout,315600,/data/gen/tokens/cap/plm7__C4-P4.npy
cap,plm7,plm7,C4-A1,heldout,315600,/data/gen/tokens/cap/plm7__C4-A1.npy
cap,plm8,plm8,Fp2-F4,train,275700,/data/gen/tokens/cap/plm8__Fp2-F4.npy
cap,plm8,plm8,F4-C4,train,275700,/data/gen/tokens/cap/plm8__F4-C4.npy
cap,plm8,plm8,C4-P4,train,275700,/data/gen/tokens/cap/plm8__C4-P4.npy
cap,plm8,plm8,C4-A1,train,275700,/data/gen/tokens/cap/plm8__C4-A1.npy
cap,plm5,plm5,Fp2-F4,train,426900,/data/gen/tokens/cap/plm5__Fp2-F4.npy
cap,plm5,plm5,F4-C4,train,426900,/data/gen/tokens/cap/plm5__F4-C4.npy
cap,plm5,plm5,C4-P4,train,426900,/data/gen/tokens/cap/plm5__C4-P4.npy
cap,plm5,plm5,C4-A1,train,426900,/data/gen/tokens/cap/plm5__C4-A1.npy
cap,plm5,plm5,F8-T4,train,426900,/data/gen/tokens/cap/plm5__F8-T4.npy
cap,plm5,plm5,F7-T3,train,426900,/data/gen/tokens/cap/plm5__F7-T3.npy
cap,plm6,plm6,Fp2-F4,train,379200,/data/gen/tokens/cap/plm6__Fp2-F4.npy
cap,plm6,plm6,F4-C4,train,379200,/data/gen/tokens/cap/plm6__F4-C4.npy
cap,plm6,plm6,C4-P4,train,379200,/data/gen/tokens/cap/plm6__C4-P4.npy
cap,plm6,plm6,FP1-F3,train,379200,/data/gen/tokens/cap/plm6__FP1-F3.npy
cap,plm6,plm6,F3-C3,train,379200,/data/gen/tokens/cap/plm6__F3-C3.npy
cap,plm6,plm6,C3-P3,train,379200,/data/gen/tokens/cap/plm6__C3-P3.npy
cap,rbd10,rbd10,Fp2-F4,train,257400,/data/gen/tokens/cap/rbd10__Fp2-F4.npy
cap,rbd10,rbd10,F4-C4,train,257400,/data/gen/tokens/cap/rbd10__F4-C4.npy
cap,rbd10,rbd10,C4-P4,train,257400,/data/gen/tokens/cap/rbd10__C4-P4.npy
cap,rbd10,rbd10,FP1-F3,train,257400,/data/gen/tokens/cap/rbd10__FP1-F3.npy
cap,rbd10,rbd10,F3-C3,train,257400,/data/gen/tokens/cap/rbd10__F3-C3.npy
cap,rbd10,rbd10,C3-P3,train,257400,/data/gen/tokens/cap/rbd10__C3-P3.npy
cap,plm9,plm9,Fp2-F4,train,314400,/data/gen/tokens/cap/plm9__Fp2-F4.npy
cap,plm9,plm9,F4-C4,train,314400,/data/gen/tokens/cap/plm9__F4-C4.npy
cap,plm9,plm9,C4-P4,train,314400,/data/gen/tokens/cap/plm9__C4-P4.npy
cap,plm9,plm9,F8-T4,train,314400,/data/gen/tokens/cap/plm9__F8-T4.npy
cap,plm9,plm9,FP1-F3,train,314400,/data/gen/tokens/cap/plm9__FP1-F3.npy
cap,plm9,plm9,F3-C3,train,314400,/data/gen/tokens/cap/plm9__F3-C3.npy
cap,rbd1,rbd1,Fp2-F4,train,302700,/data/gen/tokens/cap/rbd1__Fp2-F4.npy
cap,rbd1,rbd1,F4-C4,train,302700,/data/gen/tokens/cap/rbd1__F4-C4.npy
cap,rbd1,rbd1,C4-P4,train,302700,/data/gen/tokens/cap/rbd1__C4-P4.npy
cap,rbd1,rbd1,C4-A1,train,302700,/data/gen/tokens/cap/rbd1__C4-A1.npy
cap,rbd1,rbd1,F8-T4,train,302700,/data/gen/tokens/cap/rbd1__F8-T4.npy
cap,rbd1,rbd1,F7-T3,train,302700,/data/gen/tokens/cap/rbd1__F7-T3.npy
cap,rbd11,rbd11,Fp2-F4,train,257400,/data/gen/tokens/cap/rbd11__Fp2-F4.npy
cap,rbd11,rbd11,F4-C4,train,257400,/data/gen/tokens/cap/rbd11__F4-C4.npy
cap,rbd11,rbd11,C4-P4,train,257400,/data/gen/tokens/cap/rbd11__C4-P4.npy
cap,rbd11,rbd11,FP1-F3,train,257400,/data/gen/tokens/cap/rbd11__FP1-F3.npy
